"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"2019"	"2019"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	20	255338	7.8
	"Nebraska"	"31"	"2019"	"2019"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	14	255338	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	20	255338	7.8
	"Nebraska"	"31"	"2019"	"2019"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	28	243139	11.5
	"Nebraska"	"31"	"2019"	"2019"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	18	243139	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	14	243139	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	19	243139	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	28	243139	11.5
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	25	215808	11.6
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	21	215808	9.7
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	12	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	20	215808	9.3
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	11	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	10	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	14	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	17	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	10	215808	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	21	215808	9.7
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	35	242293	14.4
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	11	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	20	242293	8.3
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	10	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	11	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	20	242293	8.3
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	20	242293	8.3
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	12	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	10	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	10	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	14	242293	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	14	178908	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	14	178908	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	14	178908	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	23	178908	12.9
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	23	178908	12.9
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	21	178908	11.7
	"Nebraska"	"31"	"2019"	"2019"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	10	178908	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	23	90492	25.4
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	10	90492	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	15	90492	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	16	90492	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	44	90492	48.6
	"Nebraska"	"31"	"2019"	"2019"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	40	90492	44.2
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	33	43058	76.6
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	10	43058	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	12	43058	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	13	43058	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	11	43058	Unreliable
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	75	43058	174.2
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	25	43058	58.1
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	47	43058	109.2
	"Nebraska"	"31"	"2019"	"2019"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	69	43058	160.2
	"Nevada"	"32"	"2019"	"2019"	"< 1 year"	"1"	"Asphyxiation"	"T71"	25	35701	70.0
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	49	365218	13.4
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	24	365218	6.6
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	50	365218	13.7
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	15	365218	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Other opioids"	"T40.2"	10	365218	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	24	365218	6.6
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	10	365218	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	11	365218	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	15	365218	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	20	365218	5.5
	"Nevada"	"32"	"2019"	"2019"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	24	365218	6.6
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	60	453116	13.2
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	14	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	11	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	13	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	31	453116	6.8
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	72	453116	15.9
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	21	453116	4.6
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	30	453116	6.6
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	26	453116	5.7
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	11	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	26	453116	5.7
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	11	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	21	453116	4.6
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	68	453116	15.0
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	44	453116	9.7
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	14	453116	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	34	453116	7.5
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	34	410505	8.3
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	14	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	20	410505	4.9
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	46	410505	11.2
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	19	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	31	410505	7.6
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	37	410505	9.0
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	18	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	11	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	25	410505	6.1
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	14	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	17	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	68	410505	16.6
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	48	410505	11.7
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	18	410505	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	32	410505	7.8
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	56	394228	14.2
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	18	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	27	394228	6.8
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	67	394228	17.0
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	17	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	23	394228	5.8
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	40	394228	10.1
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	21	394228	5.3
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	15	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	26	394228	6.6
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	10	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	98	394228	24.9
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	69	394228	17.5
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	41	394228	10.4
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	12	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Effect of heat and light, unspecified"	"T67.9"	14	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	28	394228	7.1
	"Nevada"	"32"	"2019"	"2019"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	11	394228	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	44	383476	11.5
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	27	383476	7.0
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	27	383476	7.0
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	61	383476	15.9
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	33	383476	8.6
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	27	383476	7.0
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	36	383476	9.4
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	19	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	11	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	28	383476	7.3
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	15	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	11	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	14	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	11	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	94	383476	24.5
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	62	383476	16.2
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	16	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Effect of heat and light, unspecified"	"T67.9"	13	383476	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	29	383476	7.6
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	40	303363	13.2
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	14	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	26	303363	8.6
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	22	303363	7.3
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	51	303363	16.8
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	26	303363	8.6
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	17	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	24	303363	7.9
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Benzodiazepines"	"T42.4"	13	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Other and unspecified antidepressants"	"T43.2"	18	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Psychostimulants with abuse potential"	"T43.6"	29	303363	9.6
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	32	303363	10.5
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Effect of heat and light, unspecified"	"T67.9"	15	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	14	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	10	303363	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	45	147793	30.4
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	27	147793	18.3
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	33	147793	22.3
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	27	147793	18.3
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	15	147793	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	23	147793	15.6
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	47	147793	31.8
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	23	147793	15.6
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	27	147793	18.3
	"Nevada"	"32"	"2019"	"2019"	"75-84 years"	"75-84"	"Effect of heat and light, unspecified"	"T67.9"	12	147793	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	13	44816	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	25	44816	55.8
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	32	44816	71.4
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	38	44816	84.8
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	39	44816	87.0
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	13	44816	Unreliable
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	24	44816	53.6
	"Nevada"	"32"	"2019"	"2019"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	15	44816	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	18	171874	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	15	171874	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	32	171874	18.6
	"New Hampshire"	"33"	"2019"	"2019"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	12	171874	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	28	172816	16.2
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	16	172816	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	118	172816	68.3
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	23	172816	13.3
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	19	172816	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	26	172816	15.0
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	15	172816	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	21	172816	12.2
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	14	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	10	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	12	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	15	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	10	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	98	156500	62.6
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	29	156500	18.5
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	13	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	11	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	20	156500	12.8
	"New Hampshire"	"33"	"2019"	"2019"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	10	156500	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	23	183273	12.5
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	19	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	63	183273	34.4
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	16	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	11	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	12	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	12	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	13	183273	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	21	214314	9.8
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	20	214314	9.3
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	16	214314	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	19	214314	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	11	214314	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	10	214314	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	39	214314	18.2
	"New Hampshire"	"33"	"2019"	"2019"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	10	214314	Unreliable
