"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Antiallergic and antiemetic drugs"	"T45.0"	12	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	45	1660048	2.7
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	17	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	27	1660048	1.6
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Toxic effect of carbon monoxide"	"T58"	11	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	18	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Hypothermia"	"T68"	11	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	60	1660048	3.6
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	17	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	18	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Infection following a procedure, not elsewhere classified"	"T81.4"	14	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	10	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Other complications of procedures, not elsewhere classified"	"T81.8"	29	1660048	1.7
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified complication of procedure"	"T81.9"	12	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	14	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	26	1660048	1.6
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	13	1660048	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	24	870796	2.8
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	24	870796	2.8
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Diffuse brain injury"	"S06.2"	14	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	96	870796	11.0
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Traumatic subarachnoid haemorrhage"	"S06.6"	19	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	17	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	28	870796	3.2
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	202	870796	23.2
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of neck, part unspecified"	"S12.9"	25	870796	2.9
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	29	870796	3.3
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	18	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of thorax"	"S29.9"	15	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	13	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	102	870796	11.7
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	64	870796	7.3
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	50	870796	5.7
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	55	870796	6.3
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	10	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	28	870796	3.2
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of unspecified body region"	"T14.2"	11	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	87	870796	10.0
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	183	870796	21.0
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Burn of unspecified body region, unspecified degree"	"T30.0"	19	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	12	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Other specified gases, fumes and vapours"	"T59.8"	14	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Hypothermia"	"T68"	16	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	32	870796	3.7
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	12	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Infection following a procedure, not elsewhere classified"	"T81.4"	13	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Other complications of procedures, not elsewhere classified"	"T81.8"	17	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	19	870796	Unreliable
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	31	870796	3.6
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	20	433471	4.6
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Diffuse brain injury"	"S06.2"	30	433471	6.9
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	183	433471	42.2
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	48	433471	11.1
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	27	433471	6.2
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	19	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	277	433471	63.9
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of second cervical vertebra"	"S12.1"	10	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	42	433471	9.7
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	35	433471	8.1
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	43	433471	9.9
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Multiple fractures of ribs"	"S22.4"	16	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic haemothorax"	"S27.1"	10	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of thorax"	"S29.9"	17	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	53	433471	12.2
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of shaft of humerus"	"S42.3"	30	433471	6.9
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	340	433471	78.4
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Pertrochanteric fracture"	"S72.1"	16	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	231	433471	53.3
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of hip and thigh"	"S79.9"	17	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	52	433471	12.0
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of spine, level unspecified"	"T08"	23	433471	5.3
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of trunk, level unspecified"	"T09.9"	68	433471	15.7
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	30	433471	6.9
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	29	433471	6.7
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of unspecified body region"	"T14.2"	26	433471	6.0
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	166	433471	38.3
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	278	433471	64.1
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Burn of unspecified body region, unspecified degree"	"T30.0"	13	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Other specified gases, fumes and vapours"	"T59.8"	11	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Hypothermia"	"T68"	17	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Infection following a procedure, not elsewhere classified"	"T81.4"	11	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Other complications of procedures, not elsewhere classified"	"T81.8"	18	433471	Unreliable
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	19	433471	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"< 1 year"	"1"	"Asphyxiation"	"T71"	20	120576	16.6
	"North Carolina"	"37"	"2015"	"2015"	"1-4 years"	"1-4"	"Unspecified injury of head"	"S09.9"	14	484135	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"1-4 years"	"1-4"	"Drowning and nonfatal submersion"	"T75.1"	13	484135	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"5-14 years"	"5-14"	"Open wound of head, part unspecified"	"S01.9"	11	1293660	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"5-14 years"	"5-14"	"Unspecified injury of head"	"S09.9"	14	1293660	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"5-14 years"	"5-14"	"Unspecified multiple injuries"	"T07"	10	1293660	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	119	1380294	8.6
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	12	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	124	1380294	9.0
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of neck, part unspecified"	"S11.9"	12	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of neck"	"S19.9"	24	1380294	1.7
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	56	1380294	4.1
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of thorax"	"S29.9"	36	1380294	2.6
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	16	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	18	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	18	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	100	1380294	7.2
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	13	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	153	1380294	11.1
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	64	1380294	4.6
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Heroin"	"T40.1"	52	1380294	3.8
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Other opioids"	"T40.2"	27	1380294	2.0
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	35	1380294	2.5
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	14	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	35	1380294	2.5
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	22	1380294	1.6
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Ethanol"	"T51.0"	10	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Alcohol, unspecified"	"T51.9"	14	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	56	1380294	4.1
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	19	1380294	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	125	1308587	9.6
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	14	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	105	1308587	8.0
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of neck, part unspecified"	"S11.9"	12	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of neck"	"S19.9"	12	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of back wall of thorax"	"S21.2"	11	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	67	1308587	5.1
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of thorax"	"S29.9"	34	1308587	2.6
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	20	1308587	1.5
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	11	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	33	1308587	2.5
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	95	1308587	7.3
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	12	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	176	1308587	13.4
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	62	1308587	4.7
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	10	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	133	1308587	10.2
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	90	1308587	6.9
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	33	1308587	2.5
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	91	1308587	7.0
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	72	1308587	5.5
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other and unspecified narcotics"	"T40.6"	12	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	94	1308587	7.2
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	27	1308587	2.1
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	12	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	23	1308587	1.8
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	79	1308587	6.0
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	49	1308587	3.7
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	24	1308587	1.8
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Other specified gases, fumes and vapours"	"T59.8"	16	1308587	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	63	1308587	4.8
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	27	1308587	2.1
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	105	1295812	8.1
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	11	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	71	1295812	5.5
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Open wound of neck, part unspecified"	"S11.9"	13	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Unspecified injury of neck"	"S19.9"	26	1295812	2.0
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	62	1295812	4.8
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Unspecified injury of thorax"	"S29.9"	31	1295812	2.4
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	14	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	15	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	19	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	74	1295812	5.7
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	131	1295812	10.1
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	53	1295812	4.1
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	17	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	95	1295812	7.3
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	136	1295812	10.5
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	25	1295812	1.9
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	80	1295812	6.2
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	76	1295812	5.9
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other and unspecified narcotics"	"T40.6"	12	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	90	1295812	6.9
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	43	1295812	3.3
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	25	1295812	1.9
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	17	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	18	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	99	1295812	7.6
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	56	1295812	4.3
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	29	1295812	2.2
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Toxic effect of carbon monoxide"	"T58"	11	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Other specified gases, fumes and vapours"	"T59.8"	10	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	72	1295812	5.6
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	10	1295812	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	134	1372414	9.8
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Traumatic subdural haemorrhage"	"S06.5"	14	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	16	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	94	1372414	6.8
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified injury of neck"	"S19.9"	24	1372414	1.7
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	39	1372414	2.8
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified injury of thorax"	"S29.9"	31	1372414	2.3
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	20	1372414	1.5
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	12	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	16	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	94	1372414	6.8
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	130	1372414	9.5
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	68	1372414	5.0
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	34	1372414	2.5
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	84	1372414	6.1
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	179	1372414	13.0
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	25	1372414	1.8
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	62	1372414	4.5
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	110	1372414	8.0
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Other and unspecified narcotics"	"T40.6"	15	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	114	1372414	8.3
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	70	1372414	5.1
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	18	1372414	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	36	1372414	2.6
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	16	1372414	Unreliable
